end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770531360,45,50,18,47,100,100,45,48,45,51,24,48,47,553,551
1770531420,47,55,22,45,48,65,30,46,45,60,30,46,45,8733,3566
1770531480,45,67,44,59,46,80,46,60,45,70,45,61,58,4329,4397
1770531540,59,66,45,61,60,70,47,62,59,69,45,62,61,4249,5514
1770531600,61,61,53,60,62,62,57,62,61,62,57,60,58,1229,6023
1770531660,60,63,52,60,62,65,53,62,60,64,52,59,59,2106,7118
1770531720,60,60,47,56,62,63,54,57,62,62,49,57,58,3048,8322
1770531780,56,62,55,58,57,64,57,60,56,64,55,60,61,1934,9058
1770531840,58,62,51,61,60,65,56,63,58,64,51,60,59,2762,9409
1770531900,61,73,60,73,63,74,63,74,63,73,61,73,69,2535,10149
1770531960,73,74,50,68,74,76,56,69,74,74,56,68,70,11160,19713
1770532020,68,83,60,72,69,84,63,74,68,83,60,74,78,12923,26032
1770532080,72,87,66,85,74,88,68,87,74,88,66,85,79,6854,25991
1770532140,85,90,41,70,87,91,50,76,87,91,50,75,79,9393,29880
1770532200,70,98,50,98,76,100,60,100,75,99,55,99,95,4344,30965
