end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770049860,1,68,1,66,100,100,55,68,55,69,55,66,61,1254,1203
1770049920,66,66,58,60,68,68,60,61,66,67,58,60,62,692,1733
1770049980,60,61,47,49,61,63,49,54,59,63,48,49,56,706,1920
1770050040,49,64,45,62,54,65,50,63,53,65,48,62,55,513,2138
1770050100,62,69,58,66,63,73,61,67,62,72,59,66,67,857,2727
1770050160,66,76,64,72,67,80,66,75,67,79,66,75,70,659,3348
1770050220,72,72,51,53,75,75,53,55,72,72,52,55,56,1088,3473
1770050280,53,53,35,42,55,55,39,47,51,51,37,46,43,1581,3878
1770050340,42,56,42,43,47,58,44,44,45,55,45,50,51,853,4230
1770050400,43,43,11,14,44,47,14,18,43,44,11,17,22,2130,4695
1770050460,14,24,8,14,18,27,9,16,14,26,8,15,14,1634,5303
1770050520,14,14,4,6,16,18,5,9,14,18,5,7,10,2760,6109
1770050580,6,17,5,13,9,20,7,16,7,18,6,14,12,2549,7217
1770050640,13,45,13,39,16,56,16,44,19,46,19,23,36,3266,7518
1770050700,39,63,0,1,44,65,1,3,40,64,1,3,10,4653,9957
