end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770585360,0,54,0,42,95,95,44,45,55,55,37,47,47,815,747
1770585420,42,45,38,40,45,47,41,42,42,47,40,44,45,2272,2021
1770585480,40,48,39,46,42,54,41,52,40,52,39,52,46,4833,6199
1770585540,46,60,44,54,52,63,47,56,47,59,46,58,53,3189,8176
1770585600,54,55,51,51,56,59,53,55,56,58,51,55,56,2402,10202
1770585660,51,51,27,31,55,55,29,35,51,54,27,35,36,5614,11769
1770585720,31,60,26,57,35,61,27,58,32,60,26,58,37,6470,13874
1770585780,57,74,55,72,58,78,57,75,58,75,57,73,65,8565,14893
1770585840,72,84,64,71,75,85,67,73,74,85,67,71,78,6650,17932
1770585900,71,80,58,74,73,81,61,77,73,80,61,75,70,7935,19223
1770585960,74,77,42,42,77,79,44,44,77,79,44,45,66,9157,21365
1770586020,42,45,25,25,44,47,26,26,43,45,26,26,39,4237,21223
1770586080,25,38,14,28,26,44,15,30,25,44,14,30,26,20591,21040
1770586140,28,30,7,8,30,37,10,10,28,35,7,8,18,26265,40603
1770586200,8,9,0,0,10,15,1,1,8,15,1,1,4,12105,48651
