end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772714760,0,68,0,65,99,99,45,66,48,68,43,66,56,3865,2655
1772714820,65,75,57,69,66,76,61,70,66,75,57,70,65,9677,9935
1772714880,69,76,55,66,70,77,58,68,70,76,55,66,66,5570,11382
1772714940,66,71,56,63,68,72,57,66,68,71,57,66,67,5064,13600
1772715000,63,84,62,82,66,86,65,83,66,86,62,82,79,7489,16547
1772715060,82,84,80,82,83,85,81,83,82,85,81,84,83,2798,17897
1772715120,82,84,71,71,83,85,72,72,83,85,71,71,80,5807,18904
1772715180,71,74,55,56,72,75,56,58,71,75,55,58,64,10152,23515
1772715240,56,69,55,66,58,71,56,67,56,71,56,67,65,5135,23226
1772715300,66,86,66,85,67,87,67,86,66,87,66,85,80,4438,24309
1772715360,85,91,83,90,86,93,85,91,85,93,84,90,89,9339,30188
1772715420,90,90,80,81,91,91,81,82,91,91,80,80,86,4719,31548
1772715480,81,81,38,56,82,82,39,57,82,82,39,57,55,16768,29710
1772715540,56,97,55,97,57,98,57,98,57,98,57,98,88,25985,32944
1772715600,97,99,97,99,98,100,98,100,97,99,97,99,99,26681,46798
