end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765946760,42,48,0,35,100,100,34,40,,,,,,0,0
1765946820,35,44,34,40,40,100,37,42,49,49,37,40,40,57,57
1765946880,40,52,0,45,42,57,37,50,40,50,40,50,40,53,109
1765946940,45,48,10,36,50,55,40,40,,,,,,0,109
1765947000,36,39,10,39,40,75,32,44,,,,,,0,109
1765947060,39,42,28,35,44,75,40,40,39,39,39,39,39,2,109
1765947120,35,35,10,21,40,65,25,25,,,,,,0,109
1765947180,21,28,10,21,25,65,21,25,17,21,17,21,21,25,131
1765947240,21,22,1,11,25,65,12,13,21,21,21,21,21,78,209
1765947300,11,18,10,18,13,65,13,21,11,17,10,17,12,38,210
1765947360,18,28,10,10,21,65,14,20,11,23,10,20,15,211,287
1765947420,10,31,1,20,20,40,20,23,20,25,20,25,22,53,287
1765947480,20,20,1,5,23,35,8,8,17,17,8,8,12,156,326
1765947540,5,5,0,0,8,35,8,11,,,,,,0,326
1765947600,0,0,0,0,11,35,11,35,,,,,,0,326
