end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1767479460,1,40,1,40,100,100,40,50,40,40,24,40,40,469,464
1767479520,40,48,40,45,50,54,42,49,40,54,40,49,44,129,585
1767479580,45,59,42,55,49,60,45,59,50,59,43,59,51,657,907
1767479640,55,56,40,40,59,60,41,41,59,59,41,41,48,200,896
1767479700,40,40,32,34,41,41,35,35,40,41,34,34,39,477,1336
1767479760,34,34,21,21,35,35,23,24,34,34,22,22,30,216,1421
1767479820,21,46,18,46,24,50,19,50,24,49,18,49,27,679,1613
1767479880,46,82,46,75,50,97,50,79,50,94,50,75,77,1699,1988
1767479940,75,80,56,60,79,83,64,69,79,80,64,69,76,720,2299
1767480000,60,62,47,49,69,69,50,51,64,64,50,50,59,557,2366
1767480060,49,58,42,42,51,62,43,43,50,59,42,42,45,2207,2118
1767480120,42,42,9,15,43,58,15,16,42,43,10,15,35,189,2122
1767480180,15,15,3,5,16,17,6,6,15,17,4,4,8,1486,2206
1767480240,5,5,0,0,6,10,1,1,6,10,1,1,5,770,2521
1767480300,0,2,0,0,1,57,1,1,1,2,1,1,1,96,2567
