end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770762660,48,59,41,58,52,63,47,61,50,61,41,58,52,2872,2033
1770762720,58,59,47,51,61,63,51,56,61,61,50,56,54,5277,4188
1770762780,51,68,50,66,56,70,51,69,51,70,50,69,59,4203,6582
1770762840,66,79,63,79,69,80,66,80,67,79,63,79,70,8380,9457
1770762900,79,82,78,82,80,85,79,85,80,85,78,85,81,7075,13303
1770762960,82,92,82,90,85,94,84,91,82,94,82,90,90,4600,15895
1770763020,90,90,81,81,91,91,82,84,90,91,81,81,89,8630,21456
1770763080,81,81,70,76,84,84,71,78,81,81,70,76,76,4091,22761
1770763140,76,95,76,95,78,97,78,96,79,97,79,96,88,7425,23996
1770763200,95,96,92,96,96,98,93,98,95,98,93,98,94,2514,25096
1770763260,96,98,91,96,98,99,96,98,98,99,91,98,96,10672,29695
1770763320,96,97,90,96,98,98,92,98,96,98,90,96,95,9867,32532
1770763380,96,97,92,97,98,100,94,98,96,99,92,98,97,12727,35360
1770763440,97,98,93,97,98,100,95,99,98,99,93,99,96,8914,40145
1770763500,97,99,96,99,99,100,99,100,99,99,96,99,97,7358,43578
