end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769537760,20,77,20,71,100,100,73,74,76,78,70,74,77,105,80
1769537820,71,74,65,70,74,75,70,71,74,74,69,73,71,1251,1128
1769537880,70,71,57,59,71,73,60,62,71,72,58,59,66,1317,1954
1769537940,59,83,59,80,62,86,62,82,62,83,62,82,74,2367,2897
1769538000,80,83,76,80,82,85,79,82,80,84,76,80,81,3211,5231
1769538060,81,82,56,81,82,84,57,82,82,82,57,81,70,3089,4984
1769538120,81,81,70,79,82,85,72,81,82,82,72,81,78,3073,5005
1769538180,79,90,74,89,81,92,77,91,81,92,76,91,88,1947,6298
1769538240,89,91,79,87,91,93,81,88,89,93,80,87,87,5440,6454
1769538300,87,98,85,96,88,100,87,97,88,99,85,97,97,11132,12001
1769538360,96,99,96,98,97,100,97,99,96,99,96,99,98,2185,12713
1769538420,98,99,98,99,99,100,99,100,99,99,98,99,99,1059,13328
1769538480,99,99,99,99,100,100,100,100,99,99,99,99,99,196,13524
1769538540,99,99,99,99,100,100,100,100,99,99,99,99,99,453,13804
1769538600,99,99,99,99,100,100,100,100,99,99,99,99,99,544,13959
