end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772591460,1,63,1,61,100,100,53,62,52,65,37,62,60,7459,5702
1772591520,61,61,47,55,62,62,48,56,61,62,47,55,52,9506,10782
1772591580,55,65,50,65,56,66,51,66,56,66,50,66,55,8028,15492
1772591640,65,65,51,51,66,69,52,52,65,69,51,52,63,7985,22089
1772591700,51,58,31,36,52,59,32,37,51,59,31,36,48,10166,28589
1772591760,36,51,35,42,37,52,37,43,37,51,35,41,42,7860,29643
1772591820,42,52,28,48,43,53,29,49,42,53,29,48,42,8054,32919
1772591880,48,48,30,43,49,51,32,46,46,51,30,43,42,5446,34389
1772591940,43,80,41,43,46,81,43,44,45,80,43,44,64,9456,35551
1772592000,43,73,43,71,44,74,44,72,43,74,43,71,54,10450,38211
1772592060,71,81,56,62,72,83,59,63,72,82,58,62,72,12818,39378
1772592120,62,88,56,85,63,89,58,86,62,89,57,85,79,12727,38156
1772592180,85,86,61,81,86,88,63,83,87,87,62,82,76,20794,43752
1772592240,81,98,80,97,83,99,82,99,81,99,81,97,92,17380,47063
1772592300,97,99,97,99,99,100,98,100,97,99,97,99,99,16430,54326
