end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768184160,0,85,0,75,94,94,78,80,85,91,40,80,83,633,507
1768184220,75,86,68,68,80,91,74,74,76,87,74,74,81,377,774
1768184280,68,81,68,68,74,92,72,73,74,88,68,71,78,140,833
1768184340,68,70,61,66,73,82,65,70,73,76,62,65,67,458,1064
1768184400,66,69,60,60,70,74,62,65,65,74,60,61,67,307,1168
1768184460,60,70,40,43,65,92,44,44,69,86,44,44,68,796,1679
1768184520,43,46,32,40,44,65,36,45,44,52,36,46,44,420,1845
1768184580,40,40,7,24,45,45,23,25,45,45,19,24,23,785,2466
1768184640,23,39,8,29,25,48,25,33,25,40,21,35,31,538,2928
1768184700,29,45,29,44,33,66,32,48,33,50,33,44,40,155,2925
1768184760,44,59,44,58,48,66,48,62,48,63,48,62,57,273,2924
1768184820,58,86,55,84,62,90,62,85,71,88,71,84,82,1088,2871
1768184880,84,84,42,68,85,86,55,72,84,85,55,68,77,1024,3305
1768184940,68,99,44,99,72,100,72,100,68,99,49,99,96,1299,4080
1768185000,99,99,99,99,100,100,100,100,99,99,99,99,99,31,4106
