end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768718760,0,35,0,32,99,99,43,59,34,60,32,32,49,18,15
1768718820,32,32,12,23,59,59,28,30,30,36,12,28,28,637,421
1768718880,23,28,17,26,30,41,29,29,30,39,21,29,30,138,518
1768718940,26,27,20,23,29,30,25,28,29,29,25,28,28,185,689
1768719000,23,36,11,36,28,38,24,38,27,37,20,35,27,305,931
1768719060,36,36,26,28,38,40,33,36,37,39,27,34,34,397,1231
1768719120,28,31,22,25,36,36,27,30,28,33,24,31,27,298,1312
1768719180,25,28,19,19,30,32,24,27,27,31,21,25,24,491,1566
1768719240,19,21,1,9,27,35,10,10,27,35,1,10,13,1618,2426
1768719300,9,10,1,2,10,18,6,6,10,11,2,2,7,1029,2800
1768719360,2,4,1,3,6,6,2,5,4,4,1,3,2,640,3375
1768719420,3,4,1,4,5,20,3,5,5,20,1,5,2,615,3753
1768719480,4,4,1,2,5,7,2,4,5,7,2,2,4,807,4245
1768719540,2,2,0,0,4,9,2,2,2,4,1,2,4,240,4382
1768719600,0,0,0,0,2,2,1,1,2,2,2,2,2,263,4522
