end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773737160,1,52,1,50,100,100,43,51,47,53,42,50,48,7254,5172
1773737220,50,58,50,52,51,64,51,53,51,64,51,52,58,8610,10269
1773737280,52,56,45,49,53,57,46,50,52,56,45,49,51,5718,11808
1773737340,49,49,40,49,50,51,42,50,50,50,40,50,45,5373,14240
1773737400,49,54,47,50,50,55,49,51,50,54,47,51,51,3543,14470
1773737460,50,51,33,39,51,53,34,40,50,52,33,39,40,3173,14741
1773737520,39,41,30,30,40,42,31,32,41,42,30,30,34,5120,15299
1773737580,30,46,25,25,32,48,26,26,30,48,25,25,38,6200,17460
1773737640,25,25,12,13,26,26,14,15,26,26,12,15,17,8673,20690
1773737700,13,21,12,17,14,23,14,18,14,23,13,20,19,7152,24124
1773737760,17,23,9,9,18,24,10,10,18,24,9,9,16,4801,24556
1773737820,9,23,8,9,10,24,9,10,9,24,8,9,15,11449,25771
1773737880,9,9,0,0,10,10,1,1,9,10,1,1,3,33523,40063
1773737940,0,0,0,0,1,1,0,0,1,1,0,0,0,1378,39911
1773738000,0,0,0,0,0,0,0,0,0,0,0,0,0,880,40791
