end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772293560,0,52,0,42,50,57,43,43,48,57,42,44,49,3733,2606
1772293620,42,49,40,44,43,50,42,45,44,50,40,44,45,7483,7007
1772293680,44,58,44,48,45,59,45,50,45,59,44,49,53,2067,7288
1772293740,48,50,35,46,50,51,37,48,50,50,35,48,41,2744,8599
1772293800,46,47,38,40,48,48,40,41,46,48,39,40,44,2241,9849
1772293860,40,54,40,49,41,56,41,50,40,56,40,50,49,3462,11650
1772293920,49,51,41,41,50,52,42,44,50,52,41,41,47,3882,13186
1772293980,41,48,31,34,44,49,33,35,44,49,31,35,40,2782,13798
1772294040,33,34,14,25,35,36,15,28,34,36,14,26,24,8741,16316
1772294100,25,32,16,18,28,34,19,20,25,33,17,18,28,6676,18432
1772294160,18,65,18,64,20,67,20,66,20,67,19,63,44,8863,18742
1772294220,64,83,63,64,66,84,65,66,64,83,63,64,73,21744,22074
1772294280,64,80,64,73,66,81,66,76,64,81,64,76,75,8386,25130
1772294340,73,85,66,81,76,87,69,84,76,87,67,83,79,10415,30476
1772294400,81,99,81,99,84,100,84,100,84,99,84,99,97,21919,36542
