end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766698260,2,45,0,41,100,100,47,47,45,45,45,45,45,1,1
1766698320,41,43,0,33,47,63,40,41,42,42,36,36,37,242,243
1766698380,33,56,26,36,41,79,40,51,33,53,30,53,31,107,350
1766698440,36,53,32,50,51,56,48,54,49,55,49,55,54,87,351
1766698500,50,51,29,36,54,55,39,40,46,46,36,46,37,72,413
1766698560,36,37,30,36,40,49,38,40,,,,,,0,413
1766698620,36,48,30,48,40,56,39,56,47,47,47,47,47,1,414
1766698680,48,57,41,43,56,60,55,57,55,60,41,41,46,41,442
1766698740,43,55,40,55,57,71,52,57,,,,,,0,442
1766698800,55,57,55,56,57,75,56,59,56,56,56,56,56,1,443
1766698860,56,56,16,37,59,60,38,39,56,56,37,37,51,4,443
1766698920,37,50,1,47,39,56,39,51,,,,,,0,443
1766698980,47,63,1,52,51,99,46,63,48,99,48,60,72,267,526
1766699040,52,65,1,43,63,99,43,45,63,66,38,43,52,213,532
1766699100,43,44,1,1,45,99,45,98,43,99,1,99,54,397,759
