end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1767663960,0,49,0,49,50,100,47,51,50,52,47,52,49,106,80
1767664020,49,79,3,79,51,88,49,81,49,79,49,79,76,355,400
1767664080,79,84,62,64,81,88,63,67,79,86,63,63,76,391,408
1767664140,64,64,49,61,67,67,52,63,56,60,51,60,56,175,455
1767664200,61,61,49,49,63,63,50,50,57,57,54,54,55,297,587
1767664260,49,49,20,29,50,52,23,31,49,49,23,29,36,215,674
1767664320,29,30,18,25,31,32,23,28,28,29,23,23,26,35,700
1767664380,25,28,13,13,28,29,15,15,24,28,16,16,22,140,622
1767664440,13,20,9,18,15,21,12,19,13,19,11,19,14,135,640
1767664500,18,18,8,15,19,19,10,18,18,18,10,17,13,101,656
1767664560,15,15,3,9,18,18,9,10,14,14,7,9,10,99,655
1767664620,9,9,4,4,10,11,8,11,9,9,7,9,8,85,647
1767664680,4,10,3,5,11,14,6,7,8,9,4,6,6,332,888
1767664740,5,5,1,1,7,7,2,3,4,6,2,2,4,413,1044
1767664800,1,1,0,0,3,3,1,1,1,1,1,1,1,112,1147
