end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772399760,1,57,1,54,100,100,48,55,50,60,43,55,53,5606,4589
1772399820,54,54,43,45,55,55,46,46,54,55,43,46,47,6062,8819
1772399880,45,45,38,39,46,47,39,40,45,46,38,40,41,4719,9586
1772399940,39,51,38,47,40,52,40,48,39,52,39,47,47,3633,11017
1772400000,47,67,47,66,48,69,48,68,48,69,48,69,62,8242,13648
1772400060,66,82,62,82,68,83,66,83,67,82,65,82,71,7488,16546
1772400120,82,91,79,89,83,93,81,90,83,92,80,89,87,6407,18840
1772400180,89,90,84,86,90,92,86,87,90,92,84,88,88,14327,29675
1772400240,86,89,83,83,87,91,84,84,88,90,84,84,87,8779,31258
1772400300,83,89,81,89,84,91,82,91,83,90,81,90,85,5440,33853
1772400360,89,89,81,85,91,91,82,86,89,90,81,86,84,5453,34896
1772400420,85,85,42,43,86,86,43,44,86,86,42,43,55,19266,33866
1772400480,43,82,42,82,44,83,44,83,43,83,43,83,71,23546,40216
1772400540,82,99,81,99,83,100,83,100,83,99,82,99,96,52159,59603
1772400600,99,99,99,99,100,100,100,100,99,99,99,99,99,9742,63998
