end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772106360,50,52,35,35,100,100,36,36,50,54,35,35,46,2102,1699
1772106420,35,39,30,32,36,41,31,34,35,41,30,36,35,6486,4717
1772106480,32,32,23,26,34,35,25,29,34,35,24,26,29,6034,8128
1772106540,26,27,22,22,29,29,23,23,26,28,23,26,25,1147,8636
1772106600,22,30,20,29,23,31,22,30,23,30,20,30,25,2300,9107
1772106660,29,29,17,18,30,30,18,20,29,29,18,18,23,6130,11961
1772106720,18,22,15,18,20,25,16,20,20,23,15,20,19,2648,13145
1772106780,18,19,11,12,20,22,13,14,18,22,12,12,16,3235,14463
1772106840,12,18,8,16,14,24,14,17,12,23,8,17,17,6262,15148
1772106900,16,21,5,11,17,22,13,14,16,22,5,12,12,7823,19548
1772106960,11,16,9,11,14,18,11,12,14,16,10,11,13,6582,20240
1772107020,11,11,4,6,12,12,7,7,11,12,5,6,9,7820,22368
1772107080,6,6,2,2,7,7,3,4,7,7,2,3,3,4153,23140
1772107140,2,4,0,0,4,5,1,1,2,5,1,1,2,10894,29655
1772107200,0,0,0,0,1,1,1,1,1,1,1,1,1,3994,32095
