end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766442660,50,50,0,31,100,100,36,36,50,50,50,50,50,15,15
1766442720,31,41,27,38,36,70,36,40,41,41,40,40,41,67,82
1766442780,38,39,31,31,40,48,34,36,38,48,35,39,39,30,110
1766442840,31,31,15,17,36,40,18,18,31,31,19,19,29,18,128
1766442900,17,23,15,20,18,28,18,24,24,24,23,23,24,25,153
1766442960,20,26,20,23,24,34,22,27,23,23,23,23,23,134,287
1766443020,23,24,10,16,27,42,20,20,23,34,21,21,26,61,311
1766443080,16,16,10,16,20,25,13,17,,,,,,0,311
1766443140,16,22,4,18,17,32,17,29,22,22,15,15,20,147,433
1766443200,18,18,4,17,29,29,19,19,18,20,5,20,18,55,488
1766443260,17,25,2,7,19,38,11,11,19,21,14,14,20,87,524
1766443320,7,13,1,13,11,80,6,17,7,13,7,13,12,17,538
1766443380,13,32,6,32,17,50,17,37,17,37,16,37,19,140,548
1766443440,32,37,0,9,37,77,25,25,32,37,8,8,24,68,592
1766443500,9,9,0,0,25,100,1,100,9,9,1,1,8,34,592
