end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765589460,45,45,0,38,100,100,54,54,,,,,,0,0
1765589520,38,41,0,39,54,100,52,57,,,,,,0,0
1765589580,39,39,0,28,57,100,45,45,,,,,,0,0
1765589640,28,43,0,43,45,100,43,45,49,49,45,45,49,22,22
1765589700,43,43,43,43,45,100,45,50,,,,,,0,22
1765589760,43,43,43,43,50,50,50,50,,,,,,0,22
1765589820,43,43,0,16,50,50,34,34,43,43,43,43,43,2,24
1765589880,16,16,0,0,34,50,9,9,,,,,,0,24
1765589940,0,0,0,0,9,50,9,12,,,,,,0,24
1765590000,0,0,0,0,12,50,8,8,,,,,,0,24
1765590060,0,0,0,0,8,50,8,8,,,,,,0,24
1765590120,0,0,0,0,8,50,6,6,,,,,,0,24
1765590240,0,0,0,0,6,50,6,10,,,,,,0,24
1765590300,0,0,0,0,10,50,10,50,,,,,,0,24
