end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766882760,57,57,0,53,100,100,80,80,,,,,,0,0
1766882820,53,67,0,64,80,100,71,75,,,,,,0,0
1766882880,64,69,53,66,75,78,75,78,,,,,,0,0
1766882940,66,72,56,69,78,97,78,88,,,,,,0,0
1766883000,69,82,62,68,88,100,88,89,88,95,88,95,89,25,25
1766883060,68,76,65,72,89,89,89,89,,,,,,0,25
1766883120,72,79,65,76,89,100,89,98,,,,,,0,25
1766883180,76,76,41,56,98,98,77,77,77,77,77,77,77,30,55
1766883240,56,59,0,36,77,77,57,57,59,59,59,59,59,75,130
1766883300,36,42,0,42,57,89,39,53,20,22,18,22,21,100,175
1766883360,42,48,7,10,53,97,16,26,33,33,20,20,26,50,225
1766883420,10,20,0,0,26,29,1,1,,,,,,0,225
1766883480,0,0,0,0,1,1,1,1,,,,,,0,225
1766883540,0,0,0,0,1,1,1,1,,,,,,0,225
1766883600,0,0,0,0,1,1,1,1,,,,,,0,225
