end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766637060,43,43,43,43,100,100,70,70,,,,,,0,0
1766637120,43,53,30,43,70,80,54,54,,,,,,0,0
1766637180,43,51,30,50,54,80,44,59,46,51,44,51,47,42,42
1766637240,50,55,45,50,59,70,59,60,,,,,,0,42
1766637300,50,53,49,53,60,70,60,62,61,61,61,61,61,20,42
1766637360,53,66,51,64,62,88,62,73,63,88,63,88,76,10,47
1766637420,64,70,21,62,73,88,41,72,42,42,42,42,42,30,60
1766637480,62,70,62,70,72,80,72,79,76,76,76,76,76,10,70
1766637540,70,72,68,72,79,82,78,81,,,,,,0,70
1766637600,72,73,62,65,81,89,73,74,,,,,,0,70
1766637660,65,71,59,68,74,88,74,77,,,,,,0,70
1766637720,68,68,55,67,77,87,71,76,,,,,,0,70
1766637780,67,78,3,71,76,100,62,80,62,81,62,81,77,134,179
1766637840,71,99,60,99,80,100,79,100,98,98,98,98,98,30,209
1766637900,99,99,0,0,100,100,100,100,,,,,,0,209
