end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766636160,51,51,51,51,100,100,79,79,,,,,,0,0
1766636220,51,62,0,62,79,100,62,71,59,67,59,67,63,20,0
1766636280,62,66,41,62,71,76,64,72,,,,,,0,0
1766636340,62,70,62,67,72,80,72,76,,,,,,0,0
1766636400,67,69,45,62,76,79,70,71,62,62,62,62,62,12,12
1766636460,62,71,62,63,71,78,71,72,71,71,71,71,71,9,21
1766636520,63,63,32,51,72,78,51,60,58,60,50,50,58,48,43
1766636580,51,53,35,50,60,63,56,59,,,,,,0,43
1766636640,50,56,31,50,59,65,55,56,55,55,54,54,55,230,271
1766636700,50,66,45,60,56,100,56,70,66,70,66,70,70,367,372
1766636760,60,69,56,60,70,100,67,70,71,71,69,69,70,21,393
1766636820,60,62,0,30,70,100,38,39,53,53,53,53,53,30,402
1766636880,30,33,0,12,39,44,21,21,,,,,,0,402
1766636940,12,19,0,8,21,22,15,17,17,17,15,15,16,40,384
1766637000,8,9,0,0,17,98,17,29,,,,,,0,384
