end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766673960,41,41,41,41,100,100,67,67,,,,,,0,0
1766674020,41,41,41,41,67,80,67,70,,,,,,0,0
1766674080,41,56,0,0,70,100,70,100,,,,,,0,0
1766674140,0,85,0,74,100,100,83,85,88,88,83,83,85,20,20
1766674200,74,91,0,88,85,100,81,99,,,,,,0,20
1766674260,88,91,85,87,99,100,90,98,,,,,,0,20
1766674320,87,88,85,85,98,100,94,96,,,,,,0,20
1766674380,85,86,85,85,96,100,95,95,,,,,,0,20
1766674440,85,86,80,86,95,100,94,97,85,85,84,84,85,6,25
1766674500,86,89,82,89,97,100,97,100,,,,,,0,25
1766674560,89,93,85,93,100,100,99,100,,,,,,0,25
1766674620,93,93,93,93,100,100,100,100,,,,,,0,25
1766674680,93,93,93,93,100,100,100,100,,,,,,0,25
1766674740,93,93,93,93,100,100,100,100,,,,,,0,25
