end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766790060,58,64,52,64,100,100,84,94,,,,,,0,0
1766790120,64,64,40,48,94,100,87,92,,,,,,0,0
1766790180,48,68,40,68,92,100,85,99,,,,,,0,0
1766790240,68,70,40,70,99,100,86,100,,,,,,0,0
1766790300,70,70,70,70,100,100,95,98,,,,,,0,0
1766790360,70,76,62,76,98,100,97,100,,,,,,0,0
1766790420,76,82,20,30,100,100,68,90,76,76,76,76,76,40,40
1766790480,30,53,30,53,90,90,74,80,,,,,,0,40
1766790540,53,62,10,62,80,92,80,91,81,81,59,59,70,23,40
1766790600,62,62,62,62,91,92,91,91,,,,,,0,40
1766790660,62,62,10,62,91,93,81,92,,,,,,0,40
1766790720,62,62,0,59,92,95,75,95,,,,,,0,40
1766790780,59,63,0,25,95,100,69,69,,,,,,0,40
1766790840,25,34,0,0,69,100,69,100,,,,,,0,40
