end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766128560,0,38,0,16,100,100,45,45,,,,,,0,0
1766128620,16,21,0,15,45,100,42,45,21,21,21,21,21,10,10
1766128680,15,20,0,12,45,100,33,33,,,,,,0,10
1766128740,12,12,12,12,33,100,27,33,,,,,,0,10
1766128800,12,12,1,3,33,100,33,37,,,,,,0,10
1766128860,3,5,1,5,37,100,26,26,,,,,,0,10
1766128920,5,5,5,5,26,100,23,23,23,23,23,23,23,99,99
1766128980,5,5,5,5,23,100,23,26,,,,,,0,99
1766129040,5,5,5,5,26,26,14,14,,,,,,0,99
1766129340,5,5,5,5,14,26,14,26,,,,,,0,99
1766129400,5,5,0,0,26,26,26,26,5,5,5,5,5,10,89
