end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766100660,48,50,48,50,100,100,74,74,74,74,74,74,74,5,5
1766100720,50,62,50,55,74,100,74,82,,,,,,0,5
1766100780,55,59,50,59,82,100,78,87,,,,,,0,5
1766100840,59,60,50,55,87,92,81,81,84,84,84,84,84,2,7
1766100900,55,59,50,59,81,100,78,86,78,78,78,78,78,5,12
1766100960,59,65,55,64,86,96,86,95,,,,,,0,12
1766101020,64,75,50,68,95,100,84,96,,,,,,0,12
1766101080,68,74,68,74,96,100,94,100,,,,,,0,12
1766101140,74,76,67,75,100,100,82,98,,,,,,0,12
1766101200,75,76,50,69,98,100,84,100,70,70,70,70,70,30,30
1766101260,69,69,50,50,100,100,53,65,55,55,55,55,55,22,12
1766101320,50,50,0,25,65,100,36,46,50,58,50,58,57,10,22
1766101380,25,42,0,28,46,100,46,62,,,,,,0,22
1766101440,28,76,0,0,62,100,23,23,,,,,,0,22
1766101500,0,0,0,0,23,100,23,100,,,,,,0,22
