end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766259960,39,39,39,39,100,100,67,67,,,,,,0,0
1766260020,39,39,0,24,67,100,36,36,,,,,,0,0
1766260080,24,35,21,35,36,52,29,50,,,,,,0,0
1766260140,35,50,24,32,50,60,48,50,,,,,,0,0
1766260200,32,41,25,38,50,69,47,59,,,,,,0,0
1766260260,38,48,32,38,59,61,50,53,,,,,,0,0
1766260320,38,44,32,36,53,61,50,55,,,,,,0,0
1766260380,36,45,20,20,55,56,42,42,30,30,26,26,27,334,334
1766260440,20,43,20,43,42,62,35,59,35,35,28,28,34,10,336
1766260500,43,50,31,49,59,73,56,71,,,,,,0,336
1766260560,49,70,42,68,71,85,71,77,,,,,,0,336
1766260620,68,71,44,49,77,82,70,82,,,,,,0,336
1766260680,49,60,6,18,82,100,46,50,,,,,,0,336
1766260740,18,18,0,0,50,100,31,100,,,,,,0,336
