end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766709060,45,46,45,46,100,100,73,73,,,,,,0,0
1766709120,46,63,46,62,73,100,67,73,67,67,67,67,67,66,66
1766709180,62,74,51,69,73,84,71,79,,,,,,0,66
1766709240,69,72,55,72,79,82,74,82,75,75,75,75,75,26,92
1766709300,72,76,70,73,82,92,81,83,,,,,,0,92
1766709360,73,75,35,36,83,84,46,47,75,75,75,75,75,120,212
1766709420,36,50,31,48,47,69,46,58,45,45,45,45,45,2,212
1766709480,48,48,24,43,58,69,45,53,41,41,35,39,38,6,212
1766709540,43,73,31,73,53,88,52,74,44,88,44,88,75,139,349
1766709600,73,77,52,63,74,80,70,71,77,77,63,63,73,12,359
1766709660,63,65,36,51,71,96,51,61,55,55,45,45,46,19,359
1766709720,51,62,40,49,61,97,58,64,59,73,59,69,69,472,829
1766709780,49,49,0,7,64,97,17,21,49,49,49,49,49,2,829
1766709840,7,8,0,1,21,100,6,100,8,8,6,6,7,66,763
1766709900,1,1,0,0,100,100,5,5,,,,,,0,763
