end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765817160,46,56,0,0,100,100,55,68,,,,,,0,0
1765817220,0,46,0,19,68,100,40,40,,,,,,0,0
1765817280,19,25,0,14,40,100,36,36,41,41,41,41,41,166,166
1765817340,14,23,0,14,36,100,32,37,,,,,,0,166
1765817400,14,47,0,22,37,100,37,100,,,,,,0,166
1765817460,22,47,0,0,100,100,35,100,,,,,,0,166
1765817520,0,65,0,44,100,100,66,66,,,,,,0,166
1765817580,44,79,0,79,66,100,56,100,,,,,,0,166
1765817640,79,89,0,80,100,100,97,100,,,,,,0,166
1765817700,80,86,0,86,100,100,99,100,,,,,,0,166
1765817760,86,92,0,90,100,100,100,100,92,92,92,92,92,166,0
1765817820,90,90,0,74,100,100,88,96,,,,,,0,0
1765817880,74,89,0,81,96,100,93,100,,,,,,0,0
1765817940,81,86,0,86,100,100,100,100,,,,,,0,0
1765818000,86,86,0,0,100,100,100,100,,,,,,0,0
