end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766413860,0,14,0,0,100,100,42,100,,,,,,0,0
1766413920,0,33,0,31,100,100,45,69,,,,,,0,0
1766413980,31,55,31,51,69,89,69,74,,,,,,0,0
1766414040,51,51,0,6,74,89,39,44,,,,,,0,0
1766414100,6,25,0,25,44,44,20,44,,,,,,0,0
1766414160,25,27,14,15,44,44,29,29,,,,,,0,0
1766414220,15,17,8,8,29,44,18,19,,,,,,0,0
1766414280,8,12,4,4,19,29,15,18,,,,,,0,0
1766414340,4,5,0,0,18,29,9,10,,,,,,0,0
1766414400,0,7,0,7,10,15,9,15,,,,,,0,0
1766414460,7,9,0,0,15,15,14,14,,,,,,0,0
1766414520,0,0,0,0,14,15,14,15,,,,,,0,0
1766414580,0,0,0,0,15,15,10,10,,,,,,0,0
1766414640,0,0,0,0,10,30,10,30,,,,,,0,0
1766414700,0,0,0,0,30,30,10,10,,,,,,0,0
