end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766390460,38,52,0,52,100,100,66,81,,,,,,0,0
1766390520,52,66,40,63,81,100,78,95,65,65,65,65,65,2,2
1766390580,63,79,53,59,95,98,84,84,,,,,,0,2
1766390640,59,83,52,70,84,98,79,89,83,83,64,64,70,15,17
1766390700,70,74,41,53,89,92,72,80,,,,,,0,17
1766390760,53,63,41,61,80,96,75,86,,,,,,0,17
1766390820,61,67,58,66,86,93,79,92,86,86,86,86,86,10,27
1766390880,66,71,31,46,92,93,55,74,,,,,,0,27
1766390940,46,49,40,40,74,74,51,51,54,54,54,54,54,1,27
1766391000,40,50,40,49,51,89,48,58,,,,,,0,27
1766391060,49,61,40,40,58,83,57,58,,,,,,0,27
1766391120,40,46,40,40,58,85,53,68,40,40,40,40,40,3,27
1766391180,40,40,1,18,68,99,45,63,56,56,20,20,52,8,27
1766391240,18,67,1,1,63,99,45,99,99,99,99,99,99,1,27
1766391300,1,10,1,10,99,99,99,99,,,,,,0,27
