end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766371560,36,59,0,59,100,100,76,86,,,,,,0,0
1766371620,59,59,40,55,86,86,78,78,,,,,,0,0
1766371680,55,62,50,59,78,100,78,88,,,,,,0,0
1766371740,59,66,50,65,88,100,88,95,,,,,,0,0
1766371800,65,65,65,65,95,95,93,95,,,,,,0,0
1766371860,65,72,50,65,95,100,92,92,,,,,,0,0
1766371920,65,68,50,58,92,100,92,98,,,,,,0,0
1766371980,58,77,55,77,98,100,98,100,,,,,,0,0
1766372040,77,80,50,80,100,100,100,100,,,,,,0,0
1766372100,80,80,80,80,100,100,100,100,,,,,,0,0
1766372160,80,80,50,68,100,100,100,100,,,,,,0,0
1766372220,68,83,50,83,100,100,100,100,,,,,,0,0
1766372280,83,86,0,81,100,100,100,100,,,,,,0,0
1766372340,81,81,0,0,100,100,100,100,,,,,,0,0
