end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765985460,45,45,0,28,100,100,56,58,,,,,,0,0
1765985520,28,45,0,31,58,100,38,46,,,,,,0,0
1765985580,31,32,0,30,46,100,29,41,,,,,,0,0
1765985640,30,59,30,58,41,100,40,78,,,,,,0,0
1765985700,58,59,30,30,78,100,36,36,38,38,38,38,38,126,126
1765985760,30,30,0,0,36,100,11,13,30,30,30,30,30,100,226
1765985820,0,0,0,0,13,100,13,16,,,,,,0,226
1765985880,0,7,0,0,16,100,16,17,,,,,,0,226
1765985940,0,0,0,0,17,17,14,14,,,,,,0,226
1765986180,0,0,0,0,14,15,14,15,,,,,,0,226
1765986240,0,0,0,0,15,100,15,100,,,,,,0,226
