end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766938560,48,52,0,52,100,100,75,78,,,,,,0,0
1766938620,52,73,52,70,78,81,72,73,72,73,72,73,72,62,60
1766938680,70,78,65,78,73,80,73,79,73,75,73,75,74,27,65
1766938740,78,86,73,86,79,92,79,90,89,89,89,89,89,11,65
1766938800,86,91,78,80,90,98,86,87,,,,,,0,65
1766938860,80,87,79,85,87,93,87,91,,,,,,0,65
1766938920,85,86,77,80,91,91,83,85,,,,,,0,65
1766938980,80,81,72,74,85,87,78,80,,,,,,0,65
1766939040,74,75,41,41,80,82,48,49,,,,,,0,65
1766939100,41,42,3,11,49,78,12,13,30,30,30,30,30,30,95
1766939160,11,12,0,12,13,13,11,13,13,13,12,13,12,17,100
1766939220,12,12,1,1,13,17,9,9,12,12,12,12,12,10,110
1766939280,1,1,1,1,9,9,9,9,,,,,,0,110
1766939340,1,1,0,0,9,9,1,1,1,1,1,1,1,30,130
1766939400,0,0,0,0,1,1,1,1,,,,,,0,130
