end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766182560,46,46,0,40,100,100,65,65,,,,,,0,0
1766182620,40,51,0,50,65,100,58,61,,,,,,0,0
1766182680,50,52,30,42,61,65,51,53,,,,,,0,0
1766182740,42,61,34,60,53,77,52,71,,,,,,0,0
1766182800,60,75,0,71,71,100,67,82,,,,,,0,0
1766182860,71,80,0,75,82,96,82,86,,,,,,0,0
1766182920,75,78,63,76,86,93,85,87,,,,,,0,0
1766182980,76,78,0,78,87,99,82,89,,,,,,0,0
1766183040,78,88,70,88,89,100,89,99,92,92,92,92,92,30,30
1766183100,88,88,76,88,99,100,96,99,,,,,,0,30
1766183160,88,91,0,90,99,100,89,100,,,,,,0,30
1766183220,90,91,84,87,100,100,100,100,,,,,,0,30
1766183280,87,87,87,87,100,100,100,100,,,,,,0,30
1766183340,87,91,0,78,100,100,100,100,,,,,,0,30
1766183400,78,78,0,0,100,100,100,100,,,,,,0,30
