end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766109660,25,25,0,22,100,100,44,48,,,,,,0,0
1766109720,22,25,15,18,48,52,44,44,,,,,,0,0
1766109780,18,25,0,24,44,52,44,50,50,50,50,50,50,9,9
1766109840,24,24,0,2,50,50,32,32,,,,,,0,9
1766109900,2,23,0,22,32,100,27,30,,,,,,0,9
1766109960,22,30,0,3,30,100,30,31,,,,,,0,9
1766110020,3,10,0,3,31,100,30,34,,,,,,0,9
1766110080,3,7,0,0,34,100,25,25,,,,,,0,9
1766110140,0,8,0,5,25,100,25,37,,,,,,0,9
1766110200,5,5,0,0,37,37,16,17,,,,,,0,9
1766110260,0,6,0,0,17,100,14,14,,,,,,0,9
1766110320,0,0,0,0,14,14,14,14,,,,,,0,9
1766110380,0,59,0,0,14,100,14,34,,,,,,0,9
1766110440,0,7,0,0,34,100,23,26,,,,,,0,9
1766110500,0,0,0,0,26,100,26,100,,,,,,0,9
