end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765844160,0,40,0,22,100,100,32,36,,,,,,0,0
1765844220,22,51,22,35,36,100,32,65,,,,,,0,0
1765844280,35,51,22,42,65,100,57,57,51,51,51,51,51,1,1
1765844340,42,53,22,53,57,100,51,68,,,,,,0,1
1765844400,53,57,0,40,68,100,66,70,,,,,,0,1
1765844460,40,48,0,48,70,100,70,78,,,,,,0,1
1765844520,48,51,0,0,78,100,77,100,,,,,,0,1
1765844640,0,0,0,0,100,100,100,100,,,,,,0,1
1765844700,0,0,0,0,100,100,100,100,,,,,,0,1
1765844760,0,80,0,78,100,100,100,100,,,,,,0,1
1765844820,78,84,3,77,100,100,100,100,,,,,,0,1
1765844880,77,82,3,3,100,100,100,100,,,,,,0,1
1765844940,3,90,0,90,100,100,100,100,,,,,,0,1
1765845000,90,98,90,98,100,100,100,100,,,,,,0,1
