end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766719860,48,48,48,48,100,100,73,73,,,,,,0,0
1766719920,48,59,30,41,73,76,52,52,,,,,,0,0
1766719980,41,47,20,37,52,80,48,48,,,,,,0,0
1766720040,37,43,20,38,48,63,48,49,,,,,,0,0
1766720100,38,54,20,51,49,90,49,62,,,,,,0,0
1766720160,51,66,40,66,62,90,62,77,77,77,77,77,77,6,6
1766720220,66,68,58,66,77,93,73,77,,,,,,0,6
1766720280,66,66,20,42,77,90,52,53,,,,,,0,6
1766720340,42,54,0,51,53,100,51,62,,,,,,0,6
1766720400,51,52,30,45,62,100,55,56,,,,,,0,6
1766720460,45,52,0,39,56,100,47,50,,,,,,0,6
1766720520,39,43,0,41,50,100,44,52,,,,,,0,6
1766720580,41,52,0,50,52,100,50,61,,,,,,0,6
1766720640,50,76,0,70,61,100,58,81,67,67,67,67,67,5,11
1766720700,70,70,0,0,81,100,80,100,,,,,,0,11
