end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765486860,53,57,0,43,100,100,51,58,,,,,,0,0
1765486920,43,65,0,65,58,100,58,82,,,,,,0,0
1765486980,65,72,0,31,82,100,38,48,,,,,,0,0
1765487040,31,50,0,50,48,100,46,66,,,,,,0,0
1765487100,50,60,0,60,66,100,63,78,,,,,,0,0
1765487160,60,67,0,57,78,100,69,75,,,,,,0,0
1765487220,57,66,0,53,75,100,68,72,80,80,80,80,80,4,4
1765487280,53,71,0,66,72,100,72,84,,,,,,0,4
1765487340,66,91,0,87,84,100,82,100,,,,,,0,4
1765487400,87,89,0,88,100,100,83,100,83,83,83,83,83,100,100
1765487460,88,92,66,92,100,100,100,100,,,,,,0,100
1765487640,92,92,66,87,100,100,100,100,,,,,,0,100
1765487700,87,87,66,66,100,100,100,100,,,,,,0,100
