end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766673060,49,56,0,56,100,100,74,83,,,,,,0,0
1766673120,56,69,0,66,83,100,75,77,,,,,,0,0
1766673180,66,66,40,64,77,90,67,75,,,,,,0,0
1766673240,64,78,40,73,75,100,71,84,,,,,,0,0
1766673300,73,77,60,74,84,100,84,85,,,,,,0,0
1766673360,74,80,50,80,85,100,84,91,,,,,,0,0
1766673420,80,82,70,80,91,100,90,91,,,,,,0,0
1766673480,80,83,67,81,91,100,88,92,,,,,,0,0
1766673540,81,87,70,87,92,100,92,93,,,,,,0,0
1766673600,87,87,20,71,93,100,77,82,87,87,77,77,82,10,10
1766673660,71,91,20,90,82,100,82,94,88,91,88,91,90,10,20
1766673720,90,90,90,90,94,100,92,94,,,,,,0,20
1766673780,90,91,90,90,94,100,94,100,,,,,,0,20
1766673840,90,90,90,90,100,100,100,100,,,,,,0,20
