end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766571360,32,32,32,32,100,100,59,59,,,,,,0,0
1766571420,32,45,32,38,59,61,52,61,45,45,32,42,44,96,96
1766571480,38,44,21,29,61,61,36,47,,,,,,0,96
1766571540,29,44,26,28,47,55,45,54,44,44,28,28,44,56,152
1766571600,28,39,22,30,54,59,25,54,39,39,28,28,39,77,229
1766571660,30,45,28,36,54,79,50,56,39,45,32,32,43,76,305
1766571720,36,46,29,37,56,67,56,62,,,,,,0,305
1766571780,37,63,31,51,62,89,62,76,,,,,,0,305
1766571840,51,64,31,54,76,85,76,84,62,64,62,64,63,15,320
1766571900,54,73,21,60,84,84,73,75,,,,,,0,320
1766571960,60,62,11,29,75,75,44,57,,,,,,0,320
1766572020,29,51,0,28,57,60,57,60,43,43,43,43,43,17,337
1766572080,28,35,0,24,60,60,60,60,35,35,24,24,35,46,338
1766572140,24,24,0,0,60,60,60,60,,,,,,0,338
