end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766086260,41,65,0,61,100,100,77,97,,,,,,0,0
1766086320,61,63,0,27,97,100,58,100,,,,,,0,0
1766086380,27,47,0,34,100,100,50,50,,,,,,0,0
1766086440,34,55,0,0,50,100,44,44,50,50,50,50,50,5,5
1766086500,0,15,0,13,44,50,31,46,,,,,,0,5
1766086560,13,48,0,31,46,50,28,50,,,,,,0,5
1766086620,31,31,0,1,50,50,29,37,,,,,,0,5
1766086680,1,27,0,0,37,50,20,50,,,,,,0,5
1766086740,0,0,0,0,50,50,19,22,,,,,,0,5
1766086800,0,11,0,0,22,50,20,26,,,,,,0,5
1766086860,0,2,0,0,26,45,19,45,,,,,,0,5
1766086920,0,6,0,0,45,45,19,31,,,,,,0,5
1766086980,0,0,0,0,31,45,20,21,,,,,,0,5
1766087040,0,0,0,0,21,45,21,22,,,,,,0,5
1766087100,0,0,0,0,22,100,22,100,,,,,,0,5
