end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766260860,33,33,0,29,100,100,55,55,,,,,,0,0
1766260920,29,44,28,44,55,55,50,52,,,,,,0,0
1766260980,44,44,29,29,52,54,43,47,,,,,,0,0
1766261040,29,40,26,35,47,54,42,53,,,,,,0,0
1766261100,35,47,25,47,53,57,41,55,,,,,,0,0
1766261160,47,66,46,60,55,76,55,71,,,,,,0,0
1766261220,60,63,42,49,71,71,69,69,,,,,,0,0
1766261280,49,70,31,70,69,83,58,81,,,,,,0,0
1766261340,70,74,53,73,81,82,77,80,64,64,64,64,64,25,25
1766261400,73,87,53,74,80,90,80,90,,,,,,0,25
1766261460,74,84,45,59,90,90,76,86,47,47,47,47,47,25,50
1766261520,59,81,0,81,86,100,83,100,,,,,,0,50
1766261580,81,84,76,81,100,100,100,100,,,,,,0,50
1766261640,81,90,75,90,100,100,100,100,,,,,,0,50
1766261700,90,90,19,19,100,100,100,100,,,,,,0,50
