end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766776560,3,3,0,3,100,100,37,37,,,,,,0,0
1766776620,3,23,0,23,37,50,34,34,,,,,,0,0
1766776680,23,33,11,33,34,58,34,58,23,23,23,23,23,6,6
1766776740,33,42,31,42,58,69,58,68,,,,,,0,6
1766776800,42,42,38,39,68,68,65,65,,,,,,0,6
1766776860,39,46,31,46,65,73,65,73,,,,,,0,6
1766776920,46,58,31,58,73,89,69,85,,,,,,0,6
1766776980,58,60,41,54,85,89,78,79,79,79,79,79,79,6,6
1766777040,54,54,49,53,79,89,74,81,79,79,50,50,60,29,25
1766777100,53,58,36,36,81,89,66,66,,,,,,0,25
1766777160,36,52,20,20,66,89,50,51,,,,,,0,25
1766777220,20,30,20,29,51,89,51,64,29,29,29,29,29,34,59
1766777280,29,29,0,6,64,100,36,36,,,,,,0,59
1766777340,6,23,0,0,36,100,36,100,,,,,,0,59
1766777400,0,0,0,0,100,100,21,100,,,,,,0,59
