end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766814360,37,37,37,37,100,100,64,64,64,64,64,64,64,9,9
1766814420,37,44,20,44,64,80,64,70,44,44,44,44,44,43,52
1766814480,44,44,43,44,70,70,70,70,44,44,44,44,44,1,53
1766814540,44,64,31,46,70,89,70,74,74,74,74,74,74,13,53
1766814600,46,46,46,46,74,75,74,74,,,,,,0,53
1766814660,46,46,46,46,74,75,74,74,74,74,74,74,74,1,53
1766814720,46,50,31,50,74,89,74,79,,,,,,0,53
1766814780,50,55,31,55,79,89,79,89,,,,,,0,53
1766814840,55,64,31,60,89,95,89,92,,,,,,0,53
1766814900,60,72,43,44,92,92,71,76,44,44,44,44,44,25,78
1766814960,44,48,29,30,76,76,54,62,30,63,30,30,62,1265,1268
1766815020,30,58,30,34,62,68,62,68,35,35,35,35,35,25,1293
1766815080,34,70,0,70,68,100,68,86,41,41,41,41,41,611,1293
1766815140,70,70,0,0,86,100,85,100,70,90,32,90,37,91,1304
1766815200,0,0,0,0,100,100,90,100,,,,,,0,1304
