end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766350860,40,41,40,40,100,100,67,68,,,,,,0,0
1766350920,40,40,0,29,68,68,55,55,,,,,,0,0
1766350980,29,33,0,26,55,59,55,55,58,58,58,58,58,16,16
1766351040,26,27,26,26,55,56,55,55,,,,,,0,16
1766351100,26,34,22,34,55,70,55,65,58,58,58,58,58,3,19
1766351160,34,37,33,34,65,65,61,61,,,,,,0,19
1766351220,34,52,34,52,61,90,61,86,,,,,,0,19
1766351280,52,59,40,48,86,90,77,78,86,86,86,86,86,2,21
1766351340,48,56,20,56,78,99,78,86,48,48,48,48,48,5,21
1766351400,56,56,47,47,86,86,81,81,,,,,,0,21
1766351460,47,57,47,57,81,97,81,90,,,,,,0,21
1766351520,57,77,20,75,90,100,90,100,,,,,,0,21
1766351580,75,76,0,70,100,100,100,100,,,,,,0,21
1766351640,70,75,0,0,100,100,100,100,,,,,,0,21
