end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765838760,47,47,0,45,100,100,61,62,,,,,,0,0
1765838820,45,47,37,47,62,65,62,64,45,45,45,45,45,22,22
1765838880,47,49,0,42,64,100,64,68,,,,,,0,22
1765838940,42,53,0,51,68,100,64,64,,,,,,0,22
1765839000,51,51,0,41,64,100,57,57,,,,,,0,22
1765839060,41,41,0,28,57,100,52,54,,,,,,0,22
1765839120,28,56,0,56,54,100,47,67,57,57,57,57,57,56,78
1765839180,56,57,0,41,67,100,65,67,65,65,65,65,65,1,79
1765839240,41,63,0,63,67,75,67,69,41,41,41,41,41,10,79
1765839300,63,74,0,74,69,100,69,77,72,77,72,77,72,207,285
1765839360,74,87,0,0,77,100,77,100,77,77,77,77,77,200,485
